competency_id,competency_name,domain_id,domain_name,content_status,protocol_stable_id,protocol_version,protocol_path,protocol_sha256,protocol_family,risk_class,runtime_projection,sources_complete,safety_review_status,scoring_policy,shadow_test_status,activation_status,release_gate_status,ui_test_status,parent_mapping_lever_ids,recommendation_target_lever_ids,blocking_issue
16.12,Conflict and de-escalation,16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1612-CONFLICT-AND-DE-ESCALATION-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1612-CONFLICT-AND-DE-ESCALATION-01.yaml,b97268efe6337586b87c0b2e08d2a0d9b4a6a50aeb9820abbc10e4b602ec807a,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L20;L23;L25;L29,L20;L23;L25;L29,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
16.13,"Humor, warmth, and social ease",16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1613-HUMOR-WARMTH-AND-SOCIAL-EASE-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1613-HUMOR-WARMTH-AND-SOCIAL-EASE-01.yaml,60490687bac1ccb72d782e2f95e66c9bb5f726e7a87a8f1b8d03181cb167f8e4,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L26;L34,L23;L24;L26;L34,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
16.14,"Etiquette, courtesy, and first impressions",16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1614-ETIQUETTE-COURTESY-AND-FIRST-IMPRESSIONS-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1614-ETIQUETTE-COURTESY-AND-FIRST-IMPRESSIONS-01.yaml,228b7a0ca568333bc29b970f7223af9b84290b31d084145cab2f9c3401a5ec65,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L23;L24;L26,L02;L23;L24;L26,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
16.15,Manipulation and coercion literacy,16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1615-MANIPULATION-AND-COERCION-LITERACY-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1615-MANIPULATION-AND-COERCION-LITERACY-01.yaml,a5f6d39c30ca228ae7c7534a84d4070d5b6fd6b61326d998968753f68ce604a7,PF-SKILL-REHEARSAL,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L13;L20;L24;L25,L13;L20;L24;L25,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
16.16,"High-context, indirect, and face-sensitive communication",16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1616-HIGH-CONTEXT-INDIRECT-AND-FACE-SENSITIVE-COMMUNICATION-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1616-HIGH-CONTEXT-INDIRECT-AND-FACE-SENSITIVE-COMMUNICATION-01.yaml,bb6923fd45435b364ad6f9f7dbee160a2a1e95c4181d9382da9b8ee3be914c90,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L31,L23;L24;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
16.17,Intercultural communication and code-switching,16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1617-INTERCULTURAL-COMMUNICATION-AND-CODE-SWITCHING-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1617-INTERCULTURAL-COMMUNICATION-AND-CODE-SWITCHING-01.yaml,5fc46b73bb84aad2b18d9cf52d8c1fe12859f3cf761af4436704962cc64431d7,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L31,L23;L24;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
16.18,Language access and communication accommodation,16,"Communication, Rhetoric, and Social Intelligence",draft,PRACTICE-COMP-1618-LANGUAGE-ACCESS-AND-COMMUNICATION-ACCOMMODATION-01,0.1.0,data/practices/protocols/16/PRACTICE-COMP-1618-LANGUAGE-ACCESS-AND-COMMUNICATION-ACCOMMODATION-01.yaml,fb6bf46b11dca183c11151f1e9401aa8dde2ef9d18efc549ac3cac89197040b1,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L31,L23;L24;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.01,Initiating connection,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1701-INITIATING-CONNECTION-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1701-INITIATING-CONNECTION-01.yaml,58c9aaaad1afd8f837a31f8407b58aefba5cbe59f03ba609dd11108decb5cef3,PF-ARTIFACT-PLAN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L25;L26,L23;L25;L26,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.02,Friendship formation and selection,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1702-FRIENDSHIP-FORMATION-AND-SELECTION-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1702-FRIENDSHIP-FORMATION-AND-SELECTION-01.yaml,b044afef1de0813b482768f9cd29db9b177e55624cfcfe4f03d101e025f12b6a,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L24;L25;L26,L24;L25;L26,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.03,Maintaining friendship,17,"Friendship, Belonging, Hospitality, and Social Networks",projected_legacy,PRACTICE-FRIENDSHIP-01,1.0.0,data/practices/protocols/17/PRACTICE-FRIENDSHIP-01.yaml,18d10bc9a49d0d89b6311c01d2b8c93441cc05e9a9edd55f0161ef2848498453,PF-RELATIONAL-CONVERSATION,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-1.0,false,pilot_boundary_reviewed_expansion_review_pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,existing_runtime_coverage,L10;L23;L24;L26,L23;L24;L26,accessibility_review_status:pilot_boundary_reviewed_expansion_review_pending;content_review_status:frozen_runtime_behavior;last_reviewed:missing;originality_review_status:legacy_exceptions_recorded_expansion_review_pending;research_gap:RG-M6A-001:open;research_gap:RG-M6A-003:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pilot_boundary_reviewed_expansion_review_pending;sources:incomplete;ui_test_status:existing_runtime_coverage
17.04,Reliable support,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1704-RELIABLE-SUPPORT-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1704-RELIABLE-SUPPORT-01.yaml,3293451f0a47a1d56cd780136bb65fdc011076682d188f142f6e91be09f38772,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L24;L26;L28,L02;L24;L26;L28,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.05,Reciprocity and healthy dependence,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1705-RECIPROCITY-AND-HEALTHY-DEPENDENCE-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1705-RECIPROCITY-AND-HEALTHY-DEPENDENCE-01.yaml,7c00277cd53b0a18cd0d7c928fd78c11ab03cae6f8f79417d4793795e0b8531a,PF-ARTIFACT-PLAN,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L24;L25;L26,L05;L24;L25;L26,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.06,Boundaries and harmful relationships,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1706-BOUNDARIES-AND-HARMFUL-RELATIONSHIPS-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1706-BOUNDARIES-AND-HARMFUL-RELATIONSHIPS-01.yaml,5f001043186e557b5ce138b3b48d9d3331a09718677aa2f4a7e9f6e1fa1df75a,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L20;L25;L26;L29,L20;L25;L26;L29,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
17.07,Hospitality and inclusion,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1707-HOSPITALITY-AND-INCLUSION-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1707-HOSPITALITY-AND-INCLUSION-01.yaml,5ff48216ea94f692bebb77edbf6a026144725ab368c0688722f56bbd4147ea3f,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L18;L24;L26;L31,L18;L24;L26;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.08,Collaboration and complementary strengths,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1708-COLLABORATION-AND-COMPLEMENTARY-STRENGTHS-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1708-COLLABORATION-AND-COMPLEMENTARY-STRENGTHS-01.yaml,e25bb766decef70db0eb4cc219f5b6963ae5d197e37f0c3fe678b1dd0961c6c4,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L24;L26;L32;L33,L24;L26;L32;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.09,"Belonging, loneliness, and social ecology",17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1709-BELONGING-LONELINESS-AND-SOCIAL-ECOLOGY-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1709-BELONGING-LONELINESS-AND-SOCIAL-ECOLOGY-01.yaml,a74da7346072df4ebf64ca9c8369c8fb5e7ce8978b03d1141c8b90396aa72a19,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L24;L26;L31,L05;L24;L26;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.10,Networks and social capital,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1710-NETWORKS-AND-SOCIAL-CAPITAL-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1710-NETWORKS-AND-SOCIAL-CAPITAL-01.yaml,0f79ad3cb8e4bc97e7b3194adfb5e0e3277756c37d70303d28d33645651f8a32,PF-COMMUNITY-CONTRIBUTION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L22;L26;L30;L33,L22;L26;L30;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.11,Intergenerational friendship and mentorship,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1711-INTERGENERATIONAL-FRIENDSHIP-AND-MENTORSHIP-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1711-INTERGENERATIONAL-FRIENDSHIP-AND-MENTORSHIP-01.yaml,133f9c3e9e67cc9b6eca6a42ba8aab61f8fc63295ad5b4b789e00516e9e4b3ba,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L15;L26;L28;L33,L15;L26;L28;L33,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.12,"Kin, clan, neighborhood, and communal obligation",17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1712-KIN-CLAN-NEIGHBORHOOD-AND-COMMUNAL-OBLIGATION-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1712-KIN-CLAN-NEIGHBORHOOD-AND-COMMUNAL-OBLIGATION-01.yaml,a33bc84b4d9ae665650daab0ea88b9505dcc211c1add5bec9c5b70c287123e81,PF-COMMUNITY-CONTRIBUTION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L26;L28;L30;L31,L26;L28;L30;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.13,Friendship across deep difference,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1713-FRIENDSHIP-ACROSS-DEEP-DIFFERENCE-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1713-FRIENDSHIP-ACROSS-DEEP-DIFFERENCE-01.yaml,dea2a0de6343717e8132e119b7006c58476153773e198c9f427ad6a48bb25ae0,PF-RELATIONAL-CONVERSATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L24;L26;L29;L31,L24;L26;L29;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
17.14,Collective belonging without conformity,17,"Friendship, Belonging, Hospitality, and Social Networks",draft,PRACTICE-COMP-1714-COLLECTIVE-BELONGING-WITHOUT-CONFORMITY-01,0.1.0,data/practices/protocols/17/PRACTICE-COMP-1714-COLLECTIVE-BELONGING-WITHOUT-CONFORMITY-01.yaml,58bf463405be174e28ea6d50931bf7db29100c05244e0310a839bfed01e234a1,PF-COMMUNITY-CONTRIBUTION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L25;L26;L31,L05;L25;L26;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
18.01,The nature and practice of love,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1801-THE-NATURE-AND-PRACTICE-OF-LOVE-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1801-THE-NATURE-AND-PRACTICE-OF-LOVE-01.yaml,a5bee2eac86040e648a25c1326dc358a34d9234638331982c5ae369d6223e58f,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L24;L27;L29,L02;L24;L27;L29,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.02,Attraction and respectful courtship,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1802-ATTRACTION-AND-RESPECTFUL-COURTSHIP-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1802-ATTRACTION-AND-RESPECTFUL-COURTSHIP-01.yaml,a0a6d8320bfd81fa9a47a8d0ec7e64e1154bed1b28f061222410f82c6f15e1a5,PF-SAFETY-PREPARATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L25;L27,L23;L24;L25;L27,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.03,Partner selection and compatibility,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1803-PARTNER-SELECTION-AND-COMPATIBILITY-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1803-PARTNER-SELECTION-AND-COMPATIBILITY-01.yaml,d0bc89dc36d9b79b516ac412175d62311b6867a62ccb9dc39dd4c9e15a1fc30a,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L14;L25;L27,L05;L14;L25;L27,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.04,Attachment and relational security,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1804-ATTACHMENT-AND-RELATIONAL-SECURITY-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1804-ATTACHMENT-AND-RELATIONAL-SECURITY-01.yaml,657c22fef6f2b8184f4b89a03db42f2a6aa9e1d09295690e553103954f70d41e,PF-SAFETY-PREPARATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L07;L24;L25;L27,L07;L24;L25;L27,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.05,Vulnerability and emotional intimacy,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1805-VULNERABILITY-AND-EMOTIONAL-INTIMACY-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1805-VULNERABILITY-AND-EMOTIONAL-INTIMACY-01.yaml,37cd817ac40c9de80551409eb54dd8c351aa1813fbad5ea2cfdd1186f9090f4b,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L24;L25;L27,L23;L24;L25;L27,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.06,Relationship stages and changing needs,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1806-RELATIONSHIP-STAGES-AND-CHANGING-NEEDS-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1806-RELATIONSHIP-STAGES-AND-CHANGING-NEEDS-01.yaml,8eddcdf7d3b49ac451b8defbe5f67d6f198423424dfb623856aeea64d79c750b,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L11;L24;L27;L36,L11;L24;L27;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.07,"Shared expectations, roles, and labor",18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1807-SHARED-EXPECTATIONS-ROLES-AND-LABOR-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1807-SHARED-EXPECTATIONS-ROLES-AND-LABOR-01.yaml,cb3845265e87e728ba875e98ced914fe6921adbe1c6bc7e4d79afae082b6a423,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L25;L27;L28,L23;L25;L27;L28,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.08,Partnership conflict and repair,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1808-PARTNERSHIP-CONFLICT-AND-REPAIR-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1808-PARTNERSHIP-CONFLICT-AND-REPAIR-01.yaml,6421a49672c6a078838d1a21be70f9b5729b847e80893231ed679c7d2914b3d6,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L23;L25;L27;L29,L23;L25;L27;L29,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.09,Sexual ethics and consent,18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1809-SEXUAL-ETHICS-AND-CONSENT-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1809-SEXUAL-ETHICS-AND-CONSENT-01.yaml,d828e6cc6b83aa282ab229e0dc8179b44fc0b5dd1067c83d414bde2a73003c21,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L25;L27;L31,L02;L25;L27;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
18.10,"Sexual communication, pleasure, and health",18,"Intimacy, Sexuality, and Partnership",draft,PRACTICE-COMP-1810-SEXUAL-COMMUNICATION-PLEASURE-AND-HEALTH-01,0.1.0,data/practices/protocols/18/PRACTICE-COMP-1810-SEXUAL-COMMUNICATION-PLEASURE-AND-HEALTH-01.yaml,fd0e389f8ecd864ddbe6ae7b74387b3a0fb347528e559fc8c3bb87752fbb5bdc,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L17;L23;L24;L27,L17;L23;L24;L27,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
